# field	phot_id	z_best_s	use_phot	use_zgrism	z_best	z_best_l95	z_best_l68	z_best_u68	z_best_u95
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
aegis	31077	3	1	0	0.8271	0.2450	0.4790	1.1080	1.2700
aegis	31078	3	1	0	2.4860	2.1950	2.3470	2.6260	2.7310
aegis	31079	3	1	0	0.8575	0.5480	0.6990	1.0320	1.1710
aegis	31080	3	0	0	-99.0000	-99.0000	-99.0000	-99.0000	-99.0000
aegis	31081	3	1	0	1.6895	1.4060	1.5590	1.8270	2.0030
aegis	31082	2	1	1	2.3135	2.3086	2.3108	2.3164	2.3192
aegis	31083	3	1	0	1.6578	1.4660	1.5600	1.7580	1.8040
aegis	31084	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	31085	3	1	0	1.2150	0.7960	0.9950	1.3880	2.0220
aegis	31086	2	1	1	2.7303	2.7173	2.7270	2.8780	2.9281
aegis	31087	3	1	0	0.7711	0.2510	0.5220	0.9920	2.0140
aegis	31088	3	1	0	3.3334	2.3810	3.0830	3.5630	4.1120
aegis	31089	3	0	0	0.8642	0.3180	0.6000	1.0000	1.0870
aegis	31090	3	1	0	0.9987	0.7620	0.8950	1.0930	1.1350
aegis	31091	3	1	0	0.7427	0.3540	0.5420	0.9500	1.1320
aegis	31092	3	1	0	1.2039	0.7100	0.9570	1.4300	1.7850
aegis	31093	3	1	0	1.7900	1.1540	1.4170	2.1700	2.4680
aegis	31094	2	1	1	0.5992	0.4755	0.5223	0.6033	0.6221
aegis	31095	3	1	0	0.9339	0.8260	0.8820	0.9920	1.0650
aegis	31096	3	1	0	2.5010	1.4340	2.0050	2.9800	3.2420
aegis	31097	3	1	0	0.9553	0.1170	0.5840	1.3310	1.5210
aegis	31098	3	1	0	1.4331	1.3040	1.3580	1.5090	1.5780
aegis	31099	3	1	0	1.8469	1.5070	1.6630	2.0220	2.1640
aegis	31100	2	1	1	0.8121	0.7742	0.7858	0.8153	0.8248
aegis	31101	2	1	1	0.3771	0.3702	0.3738	0.3888	0.3951
aegis	31102	2	1	1	2.3669	2.3453	2.3585	2.3773	2.4652
aegis	31103	2	1	1	2.3036	0.6428	2.2134	2.3944	2.4778
aegis	31104	3	1	0	1.0374	0.4770	0.7820	1.2470	1.4020
aegis	31105	3	1	0	1.6317	1.5630	1.5840	1.6830	1.7160
aegis	31106	3	1	0	2.5466	0.6840	1.9850	3.1410	3.4250
aegis	31107	3	1	0	1.7570	0.4820	1.1710	2.4170	2.9040
aegis	31108	2	1	1	2.3535	2.3458	2.3493	2.3564	2.3599
aegis	31109	3	1	0	0.9400	0.8390	0.9080	0.9750	0.9960
aegis	31110	3	1	0	2.7936	2.6640	2.7210	2.8680	2.9230
aegis	31111	2	1	1	1.9066	1.8997	1.9026	1.9097	1.9135
aegis	31112	3	1	0	0.9192	0.7690	0.8370	1.0020	1.0800
aegis	31113	3	1	0	1.2453	1.1070	1.1880	1.3060	1.3620
aegis	31114	3	1	0	5.4266	5.0470	5.2430	5.6140	5.7500
aegis	31115	2	1	1	2.0344	1.8419	1.9544	2.1263	2.2372
aegis	31116	3	1	0	1.8706	0.9870	1.4020	2.3650	2.8560
aegis	31117	3	1	0	1.3330	0.1460	0.8330	1.3910	1.4230
aegis	31118	3	1	0	1.2352	0.7660	1.0560	1.4060	1.5470
aegis	31119	3	1	0	0.0719	0.0130	0.0260	0.1250	1.5000
aegis	31120	3	1	0	4.5585	4.4050	4.4680	4.6530	4.7180
aegis	31121	3	1	0	3.5642	3.3980	3.4640	3.6680	3.7680
aegis	31122	3	1	0	3.7829	3.5580	3.6540	3.9240	4.0200
aegis	31123	2	1	1	0.9338	0.9273	0.9305	0.9361	0.9395
aegis	31124	3	1	0	2.5783	1.1520	1.9710	3.1660	3.6870
aegis	31125	3	1	0	0.8778	0.5510	0.7340	1.0380	1.1940
aegis	31126	3	1	0	1.8948	1.1870	1.3300	2.1980	2.3260
aegis	31127	3	1	0	1.2556	1.0830	1.1760	1.3350	1.4160
aegis	31128	3	1	0	1.8806	0.9450	1.4150	2.3340	2.9630
aegis	31129	3	1	0	2.8964	2.7220	2.8370	3.3650	3.6610
aegis	31130	3	1	0	1.7377	1.5120	1.6430	1.8230	1.8980
aegis	31131	3	1	0	1.5827	0.8730	1.2940	1.8860	2.1810
aegis	31132	2	1	1	0.7718	0.7528	0.7695	0.9459	1.0082
aegis	31133	3	1	0	0.7077	0.4870	0.6200	0.8000	0.8890
aegis	31134	3	0	0	-99.0000	-99.0000	-99.0000	-99.0000	-99.0000
aegis	31135	3	1	0	1.9765	0.5680	0.9350	3.1070	4.9880
aegis	31136	3	1	0	1.3038	1.0360	1.1020	1.4540	1.7150
aegis	31137	3	1	0	2.6790	2.4870	2.5770	2.7830	2.8580
aegis	31138	2	1	1	2.2953	2.2006	2.2724	2.3083	2.3353
aegis	31139	3	1	0	0.6494	0.2160	0.5110	4.2400	4.6720
aegis	31140	3	1	0	1.2244	1.1390	1.1780	1.2680	1.3020
aegis	31141	3	1	0	1.4020	1.1680	1.2690	1.5160	1.7110
aegis	31142	3	1	0	1.0190	0.0760	0.6460	1.4160	1.8210
aegis	31143	3	1	0	0.4766	0.3960	0.4360	0.5180	0.5500
aegis	31144	3	1	0	1.6382	1.4420	1.4960	1.9040	2.0470
aegis	31145	3	1	0	0.6181	0.0230	0.0550	0.1290	0.1380
aegis	31146	3	1	0	3.5259	0.4900	3.3380	3.6900	3.8840
aegis	31147	3	1	0	2.6051	3.4560	3.4650	3.6500	3.9000
aegis	31148	3	1	0	1.3760	1.1210	1.1500	1.2420	1.2550
aegis	31149	3	1	0	1.1556	0.3700	0.8580	1.3360	1.4400
aegis	31150	3	1	0	2.9864	0.3200	2.3120	3.2570	3.4420
aegis	31151	3	1	0	2.8888	2.7170	2.8130	2.9670	3.0390
aegis	31152	3	1	0	1.5497	0.5800	0.9900	1.9530	2.2800
aegis	31153	3	1	0	3.0281	0.3650	0.5350	3.1650	3.2980
aegis	31154	3	0	0	1.2099	0.8040	0.9240	1.1600	1.2060
aegis	31155	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	31156	3	1	0	0.7499	0.4170	0.6390	0.8970	1.0420
aegis	31157	3	1	0	0.4232	0.1810	0.3250	2.8010	3.0650
aegis	31158	3	1	0	3.7561	3.2270	3.4750	4.1070	4.3320
aegis	31159	3	1	0	1.2969	1.0860	1.1750	1.4080	1.5330
aegis	31160	3	1	0	0.0384	0.0110	0.0180	0.0600	0.0730
aegis	31161	3	1	0	2.5363	2.2350	2.3650	2.7560	2.9350
aegis	31162	3	1	0	1.3535	0.6430	0.9390	1.8250	2.2130
aegis	31163	3	1	0	0.6993	0.1710	0.4410	0.9290	1.2540
aegis	31164	3	1	0	2.6604	2.3980	2.5060	2.9160	3.1320
aegis	31165	3	1	0	1.2378	1.1430	1.1960	1.2810	1.3180
aegis	31166	3	1	0	0.5622	0.2500	0.4570	0.6730	0.7590
aegis	31167	3	1	0	1.3155	0.3870	0.7910	1.9770	2.5250
aegis	31168	3	1	0	1.1085	0.3130	0.8940	1.2850	1.6780
aegis	31169	2	1	1	1.9997	1.8812	1.9109	2.0148	2.0343
aegis	31170	3	1	0	0.7475	0.6090	0.6710	0.8240	0.9130
aegis	31171	3	1	0	1.5935	1.3550	1.4720	1.7680	1.9080
aegis	31172	2	1	1	1.0534	1.0500	1.0515	1.0551	1.0571
aegis	31173	3	1	0	0.7043	0.2160	0.4510	0.9310	1.0320
aegis	31174	3	1	0	2.2825	2.1210	2.1850	2.4850	2.6230
aegis	31175	3	0	0	3.7998	4.1200	4.2740	5.4450	5.8900
aegis	31176	3	1	0	3.3464	3.2130	3.2670	3.4240	3.4740
aegis	31177	3	1	0	2.1997	2.0420	2.1110	2.2930	2.3720
aegis	31178	3	1	0	1.0254	0.6260	0.8450	1.1640	1.8570
aegis	31179	3	1	0	2.0023	1.8560	1.9090	2.0880	2.1670
aegis	31180	3	1	0	1.6850	1.5470	1.5830	1.7960	1.9750
aegis	31181	3	0	0	1.1067	1.0610	1.0820	1.1390	4.9890
aegis	31182	3	1	0	1.5734	1.3220	1.4090	1.7840	1.8870
aegis	31183	3	1	0	2.6675	2.2630	2.5240	2.8560	3.0560
aegis	31184	3	1	0	3.2992	3.0760	3.1780	3.4190	3.5020
aegis	31185	3	1	0	1.8796	0.9120	1.3780	2.3700	2.7190
aegis	31186	3	1	0	0.7608	0.2340	0.6040	0.9200	1.0480
aegis	31187	3	1	0	0.7286	0.6480	0.6920	0.7660	0.7990
aegis	31188	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	31189	3	1	0	3.1602	2.9810	3.0630	3.2600	3.3380
aegis	31190	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	31191	3	1	0	1.4920	1.3500	1.4030	1.5570	1.8280
aegis	31192	3	1	0	3.4067	3.2170	3.3050	3.5100	3.5940
aegis	31193	3	1	0	2.2988	2.1560	2.2240	2.3750	2.4290
aegis	31194	3	1	0	1.1362	0.9570	1.0450	1.2500	1.3410
aegis	31195	3	1	0	1.7894	1.2190	1.3300	2.2460	2.4200
aegis	31196	3	1	0	0.0577	0.0120	0.0210	0.0940	0.1720
aegis	31197	3	1	0	1.6573	0.8630	1.1690	2.0470	2.3090
aegis	31198	3	0	0	1.4569	0.9370	1.1370	1.8040	2.1610
aegis	31199	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	31200	3	1	0	3.2561	3.0190	3.1320	3.3780	3.4700
aegis	31201	3	1	0	2.9215	2.5340	2.7040	3.1390	3.3290
aegis	31202	3	1	0	0.8805	0.7600	0.8290	0.9320	1.0400
aegis	31203	2	1	1	1.3549	1.3495	1.3518	1.3574	1.3613
aegis	31204	3	1	0	0.2250	0.1760	0.2010	0.2500	0.2620
aegis	31205	3	1	0	3.3895	3.2970	3.3280	3.4530	3.4890
aegis	31206	3	1	0	2.6231	2.5250	2.5630	2.6870	2.7300
aegis	31207	3	1	0	4.7320	4.4060	4.5460	4.9330	5.1080
aegis	31208	3	1	0	3.9170	3.6880	3.7900	4.0470	4.1340
aegis	31209	3	1	0	1.9564	0.5220	1.2780	2.6090	3.0270
aegis	31210	3	1	0	1.5431	0.3410	1.0190	2.0640	2.6350
aegis	31211	3	1	0	2.1514	1.4560	1.8640	2.4050	2.5340
aegis	31212	3	1	0	2.9270	2.7760	2.8410	3.0150	3.0800
aegis	31213	3	1	0	0.9665	0.9090	0.9300	1.0040	1.0310
aegis	31214	3	1	0	2.7231	2.4080	2.5660	2.8960	3.0380
aegis	31215	3	1	0	1.7650	1.4120	1.5230	1.9700	2.0780
aegis	31216	3	1	0	1.5996	1.2790	1.4000	1.8100	1.9870
aegis	31217	3	1	0	1.1300	0.9620	1.0400	1.1950	1.2420
aegis	31218	3	1	0	2.9570	2.7760	2.8550	3.0640	3.1530
aegis	31219	3	1	0	2.8223	2.6740	2.7430	2.9030	2.9560
aegis	31220	3	1	0	1.5641	1.2570	1.3460	1.7840	1.9620
aegis	31221	3	1	0	2.6357	2.3180	2.4700	2.7910	2.8910
aegis	31222	3	1	0	2.5894	0.3160	0.4990	2.7490	2.9280
aegis	31223	3	1	0	0.0209	0.0100	0.0120	0.0340	0.0440
aegis	31224	3	1	0	2.5780	2.1220	2.4500	2.6940	2.7780
aegis	31225	3	1	0	3.1231	2.9290	3.0160	3.2300	3.3000
aegis	31226	3	1	0	2.2436	1.9280	2.1100	2.3660	2.4410
aegis	31227	3	1	0	1.2103	0.7180	1.1200	1.3360	1.4150
aegis	31228	3	1	0	1.1481	0.9890	1.0630	1.2340	1.2860
aegis	31229	3	1	0	1.7640	1.1510	1.3800	2.1500	2.3740
aegis	31230	3	1	0	2.5042	1.9400	2.3060	2.7000	2.8370
aegis	31231	3	1	0	1.6965	1.2630	1.5730	1.8410	2.0270
aegis	31232	3	1	0	4.2482	4.0560	4.1460	4.3510	4.4320
aegis	31233	3	1	0	0.3563	0.0740	0.1650	0.5740	0.7200
aegis	31234	3	1	0	1.8476	1.2780	1.5600	2.1110	2.2980
aegis	31235	3	1	0	1.2787	0.9610	1.0850	1.4430	1.6130
aegis	31236	3	1	0	2.6420	2.4750	2.5510	2.7320	2.7960
aegis	31237	3	1	0	4.8263	4.5510	4.6650	4.9960	5.1280
aegis	31238	3	1	0	1.1280	0.1930	0.7540	1.3780	1.5010
aegis	31239	3	1	0	1.4591	1.1770	1.2990	1.6110	1.9700
aegis	31240	3	1	0	0.4533	0.0650	0.1630	0.5460	0.8440
aegis	31241	3	1	0	0.8684	0.7900	0.8230	0.9130	0.9540
aegis	31242	3	1	0	1.4867	1.2880	1.3850	1.5680	1.7170
aegis	31243	3	1	0	0.6633	0.0650	0.2450	1.1350	1.4130
aegis	31244	3	1	0	1.7876	1.4990	1.5690	1.9650	2.0290
aegis	31245	3	1	0	4.2255	3.8020	4.0170	4.4680	4.6160
aegis	31246	1	1	1	0.9867	-1.0000	-1.0000	-1.0000	-1.0000
aegis	31247	2	1	1	1.1641	1.1605	1.1619	1.1648	1.1661
aegis	31248	3	1	0	1.6202	1.0950	1.3190	1.9360	2.2960
aegis	31249	3	1	0	0.4472	0.1030	0.2070	0.5240	0.5890
aegis	31250	3	1	0	0.7186	0.6870	0.6940	0.7420	0.7660
aegis	31251	3	1	0	2.4935	2.0850	2.3150	2.6880	2.8140
aegis	31252	1	1	1	0.6446	-1.0000	-1.0000	-1.0000	-1.0000
aegis	31253	3	1	0	1.3843	0.9850	1.1560	1.4090	1.4490
aegis	31254	3	1	0	0.8958	0.2690	0.4330	1.2150	1.3160
aegis	31255	3	1	0	1.6775	1.5660	1.5990	1.7590	1.8100
aegis	31256	3	1	0	1.6273	0.9550	1.3920	1.8780	2.0570
aegis	31257	2	1	1	2.2188	2.1057	2.1919	2.2367	2.2873
aegis	31258	3	1	0	2.4308	2.2650	2.3480	2.5140	2.5950
aegis	31259	3	1	0	0.3897	0.1940	0.2790	0.4920	0.5660
aegis	31260	3	1	0	2.1774	1.5610	2.0390	2.3410	2.4420
aegis	31261	3	1	0	3.0717	2.5800	2.8430	3.2990	3.5470
aegis	31262	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	31263	3	0	0	3.1633	2.9320	3.0450	3.2840	3.3780
aegis	31264	3	1	0	0.3217	0.1380	0.2220	0.4280	0.5500
aegis	31265	3	1	0	1.1035	0.8480	1.0140	1.2150	1.3160
aegis	31266	3	1	0	0.7774	0.6750	0.7160	0.8360	0.8960
aegis	31267	3	1	0	1.7239	1.6160	1.6620	1.7880	1.8390
aegis	31268	3	1	0	3.2214	3.0920	3.1470	3.2940	3.3420
aegis	31269	3	1	0	1.9286	1.4370	1.6630	2.1560	2.3020
aegis	31270	3	1	0	1.6843	1.5700	1.6080	1.7590	1.8040
aegis	31271	3	1	0	2.8598	2.5910	2.6750	3.0220	3.1280
aegis	31272	3	1	0	1.6976	1.5360	1.5980	1.8000	1.8970
aegis	31273	3	1	0	1.7835	1.5670	1.6580	1.9100	2.0400
aegis	31274	2	1	1	1.0575	1.0035	1.0131	1.1758	1.1918
aegis	31275	3	1	0	2.1211	1.2200	1.6550	2.4670	2.6760
aegis	31276	3	1	0	0.2755	0.2430	0.2590	0.2960	0.3080
aegis	31277	3	1	0	0.5234	0.3720	0.4680	0.6540	3.8840
aegis	31278	3	1	0	1.5451	1.4060	1.4650	1.6270	1.7760
aegis	31279	3	1	0	1.3071	0.1940	0.9440	1.8470	2.3070
aegis	31280	3	1	0	4.2991	3.8970	4.1030	4.5030	4.6660
aegis	31281	3	1	0	3.3730	3.2570	3.3020	3.4500	3.5040
aegis	31282	3	0	0	2.6287	2.3340	2.4520	2.9080	5.7730
aegis	31283	3	1	0	2.9912	2.8420	2.9030	3.0840	3.1590
aegis	31284	1	1	0	0.8509	-1.0000	-1.0000	-1.0000	-1.0000
aegis	31285	3	1	0	2.3612	2.2220	2.2850	2.4400	2.4990
aegis	31286	3	1	0	2.1408	2.0390	2.0770	2.2110	2.2510
aegis	31287	3	1	0	2.0586	1.3940	1.6440	2.5820	3.5910
aegis	31288	3	1	0	3.6298	3.4120	3.4980	3.7640	3.8670
aegis	31289	3	1	0	0.3135	0.0560	0.1130	0.6210	0.8560
aegis	31290	3	1	0	1.3041	0.1690	0.6920	0.9510	0.9720
aegis	31291	3	1	0	1.7069	1.5600	1.6120	1.8060	1.9110
aegis	31292	3	1	0	1.2734	0.6310	1.0130	1.5590	2.0790
aegis	31293	3	1	0	0.9743	0.7810	0.8700	1.0740	1.1720
aegis	31294	3	1	0	1.9434	0.9010	1.3290	2.5000	2.8400
aegis	31295	3	1	0	0.6471	0.4770	0.5730	0.7190	0.7950
aegis	31296	3	1	0	0.8026	0.2170	0.5160	0.9890	1.1050
aegis	31297	3	1	0	1.2228	1.1580	1.1850	1.2630	1.2900
aegis	31298	3	0	0	1.0985	0.4670	0.8520	1.2750	1.4110
aegis	31299	3	1	0	1.0953	0.5990	0.8480	4.3090	4.9710
aegis	31300	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	31301	3	1	0	0.2097	0.1500	0.1750	0.2450	0.2690
aegis	31302	3	1	0	2.4898	2.1970	2.3450	2.6440	2.7660
aegis	31303	3	1	0	2.4132	2.2190	2.3150	2.5150	2.5790
aegis	31304	3	1	0	1.6768	1.0840	1.4470	1.8510	1.9570
aegis	31305	1	1	1	1.3351	-1.0000	-1.0000	-1.0000	-1.0000
aegis	31306	3	1	0	0.8700	0.6250	0.7480	1.0000	1.1120
aegis	31307	3	1	0	1.1609	0.0650	0.3020	1.2570	1.3050
aegis	31308	3	1	0	0.5308	0.0750	0.1180	0.8250	0.9100
aegis	31309	2	1	1	0.2573	0.2465	0.2542	0.3622	0.4490
aegis	31310	3	1	0	0.9035	0.7790	0.8090	0.9980	1.0310
aegis	31311	3	1	0	2.5022	2.4000	2.4450	2.5590	2.5910
aegis	31312	3	1	0	0.4725	0.3690	0.4160	0.5330	0.5840
aegis	31313	3	1	0	1.2152	0.2760	0.7770	1.5510	2.1130
aegis	31314	3	1	0	3.5977	0.5390	3.4310	3.7580	3.9080
aegis	31315	3	1	0	2.2995	1.9210	2.1660	2.4460	2.5380
aegis	31316	3	1	0	0.6481	0.5650	0.6070	0.6880	0.7140
aegis	31317	2	1	1	2.3602	2.3477	2.3547	2.3653	2.3707
aegis	31318	3	1	0	1.9408	1.8420	1.8810	2.0010	2.0760
aegis	31319	3	1	0	1.4755	1.2340	1.3490	1.6170	1.8060
aegis	31320	3	1	0	1.5503	0.3400	0.6790	2.4360	3.3200
aegis	31321	3	1	0	3.5526	3.3140	3.4330	3.6720	3.7760
aegis	31322	3	1	0	3.3177	3.1920	3.2420	3.3940	3.4530
aegis	31323	3	1	0	1.6442	1.5640	1.5940	1.6910	1.7180
aegis	31324	3	1	0	2.8237	2.7090	2.7520	2.8970	2.9540
aegis	31325	3	1	0	1.7842	1.4340	1.5430	2.0350	2.2660
aegis	31326	2	1	1	1.1815	1.1739	1.1766	1.1832	1.1884
aegis	31327	3	0	0	3.3799	3.2460	3.3030	3.4590	3.5110
aegis	31328	3	1	0	0.2035	0.0370	0.1040	0.2970	0.3600
aegis	31329	3	1	0	0.4194	0.0220	0.0710	0.4630	0.7140
aegis	31330	3	1	0	1.7933	1.4040	1.5790	2.0140	2.2300
aegis	31331	0	0	0	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
aegis	31332	3	1	0	1.2430	1.1730	1.2070	1.2810	1.3090
aegis	31333	3	1	0	0.8755	0.7070	0.7880	0.9550	1.0370
aegis	31334	3	0	0	-99.0000	-99.0000	-99.0000	-99.0000	-99.0000
aegis	31335	3	1	0	1.7051	1.5660	1.6140	1.7910	1.8610
aegis	31336	3	1	0	3.0746	2.9670	3.0110	3.2250	3.3070
aegis	31337	3	1	0	0.3939	0.0750	0.1940	0.6010	0.8690
aegis	31338	3	1	0	0.6121	0.5380	0.5760	0.6490	0.6700
aegis	31339	3	1	0	2.4360	2.3180	2.3670	2.5040	2.5610
aegis	31340	3	1	0	0.5968	0.4970	0.5510	0.6440	0.6740
aegis	31341	3	1	0	1.1174	0.3530	0.9420	1.2840	1.9340
aegis	31342	3	1	0	4.5603	4.3820	4.4620	4.6620	4.7310
aegis	31343	3	1	0	1.9998	1.4200	1.7830	2.2140	2.3330
aegis	31344	3	1	0	1.7854	1.5660	1.6760	1.9010	2.0530
aegis	31345	3	1	0	1.6101	1.0520	1.3260	1.8890	2.1260
aegis	31346	3	1	0	2.3920	2.2560	2.3190	2.4690	2.5320
aegis	31347	2	1	1	0.6829	0.6650	0.6817	0.8828	0.9605
aegis	31348	3	1	0	0.9072	0.6680	0.7530	1.0630	1.1530
aegis	31349	3	1	0	0.3512	0.2440	0.3070	0.3980	0.4330
aegis	31350	3	1	0	1.0936	0.9410	1.0230	1.1650	1.2450
aegis	31351	3	1	0	2.7301	2.4480	2.5310	2.9360	3.1090
aegis	31352	3	1	0	0.3793	0.1230	0.2180	0.5650	0.6570
aegis	31353	2	1	1	2.3301	2.3145	2.3202	2.3366	2.3564
aegis	31354	3	1	0	1.9217	1.1730	1.4590	2.2900	2.4970
aegis	31355	3	1	0	2.4181	2.6280	2.6720	3.1230	3.4590
aegis	31356	3	1	0	1.4560	1.3520	1.3890	1.5460	1.5790
aegis	31357	3	1	0	0.8990	0.6640	0.7670	1.0230	1.1220
aegis	31358	3	1	0	2.2316	2.3330	2.3590	2.6230	2.7600
aegis	31359	3	1	0	3.5123	3.3450	3.4170	3.6060	3.6900
aegis	31360	3	1	0	1.5198	1.0130	1.2170	1.8440	2.1690
aegis	31361	3	1	0	4.9434	0.5650	0.7630	5.1200	5.3340
aegis	31362	3	1	0	1.7787	1.1290	1.5310	2.0380	2.2870
aegis	31363	3	1	0	1.6903	1.3900	1.5030	1.8850	2.0160
aegis	31364	3	1	0	1.3332	1.2130	1.2640	1.3970	1.5160
aegis	31365	3	1	0	0.0965	0.0140	0.0350	0.1580	0.2300
aegis	31366	3	1	0	1.1100	0.2360	0.4270	1.5890	2.5340
aegis	31367	3	1	0	2.6151	2.3890	2.4870	2.7380	2.8460
aegis	31368	3	1	0	1.1621	1.0720	1.1240	1.2030	1.2320
aegis	31369	3	1	0	1.4101	0.6400	0.9030	1.9200	2.3290
aegis	31370	3	1	0	1.6707	1.0810	1.3010	2.0500	2.4220
aegis	31371	3	1	0	0.7356	0.4690	0.6220	0.8970	5.1940
aegis	31372	3	1	0	0.5255	0.4540	0.4870	0.5640	0.5920
aegis	31373	3	1	0	1.6794	1.5300	1.5920	1.7680	1.8450
aegis	31374	3	1	0	2.7122	2.4590	2.5810	2.8410	2.9360
aegis	31375	3	1	0	1.3437	0.3410	1.1710	1.5870	1.9970
aegis	31376	3	1	0	2.7495	2.4660	2.5720	3.1150	3.4140
aegis	31377	3	1	0	1.3879	1.2440	1.2940	1.4910	1.6140
aegis	31378	3	1	0	0.6814	0.1140	0.2910	0.9430	1.0890
aegis	31379	3	1	0	2.9185	2.8100	2.8530	2.9880	3.0470
aegis	31380	3	1	0	2.0443	0.1990	0.5670	2.8850	3.1150
aegis	31381	3	1	0	1.0037	0.8760	0.9510	1.0540	1.1380
aegis	31382	3	1	0	1.0797	0.5380	0.7510	1.1520	1.2110
aegis	31383	2	1	1	0.9689	0.8771	0.9330	0.9738	0.9832
aegis	31384	2	1	1	1.1191	1.0208	1.1142	1.1210	1.1247
aegis	31385	3	1	0	0.2540	0.1120	0.1750	0.3500	0.4570
aegis	31386	3	1	0	2.0944	1.2730	1.7610	2.4000	2.6390
aegis	31387	3	1	0	0.9603	0.8220	0.8960	1.0220	1.0730
aegis	31388	3	1	0	2.6805	2.3930	2.5180	2.8670	3.0310
aegis	31389	3	1	0	0.3986	0.0470	0.1470	0.5440	0.9280
aegis	31390	3	1	0	0.5781	0.4490	0.5150	0.6360	0.6780
aegis	31391	3	1	0	2.7364	2.2480	2.4840	2.9770	3.1890
aegis	31392	3	1	0	2.0069	0.3020	1.1070	2.7470	3.0550
aegis	31393	3	1	0	1.7471	1.3430	1.4440	1.9940	2.1440
aegis	31394	3	0	0	4.7151	4.2320	4.4970	4.9330	5.1410
aegis	31395	3	1	0	0.7625	0.7070	0.7320	0.7920	0.8150
aegis	31396	3	0	0	3.3272	3.1690	3.2330	3.4220	3.5000
aegis	31397	3	1	0	1.8625	1.6480	1.7580	1.9790	2.0740
aegis	31398	3	1	0	2.7369	2.6650	2.6850	2.7910	2.8110
aegis	31399	3	1	0	0.4314	0.2610	0.3520	0.5170	0.5840
aegis	31400	3	1	0	1.2530	0.5160	0.8300	1.2380	1.3160
aegis	31401	3	1	0	0.5090	0.3380	0.4220	0.5850	0.6370
aegis	31402	3	1	0	1.7006	1.1750	1.4130	2.0150	2.2810
aegis	31403	3	1	0	4.5794	4.7600	4.7740	4.9630	5.0810
aegis	31404	3	1	0	0.3872	0.1850	0.2820	0.4900	0.5830
aegis	31405	3	1	0	3.5306	3.3300	3.4130	3.6500	3.7840
aegis	31406	3	1	0	1.3415	1.0460	1.1460	1.5190	2.2720
aegis	31407	3	1	0	0.5353	0.2010	0.3600	0.7040	0.8370
aegis	31408	3	1	0	0.7604	0.2650	0.4390	0.7270	0.7700
aegis	31409	3	1	0	0.5330	0.1600	0.3300	0.7080	0.8830
aegis	31410	3	1	0	0.8325	0.3060	0.7490	0.9450	1.0630
aegis	31411	3	1	0	3.2358	3.1040	3.1620	3.3140	3.3680
aegis	31412	3	1	0	1.3785	1.1450	1.2330	1.4380	1.4830
aegis	31413	3	1	0	0.5140	0.4530	0.4750	0.5540	0.5960
aegis	31414	3	1	0	2.9111	2.7460	2.8210	3.0020	3.0800
aegis	31415	3	1	0	1.6916	1.4350	1.5070	1.8880	1.9930
aegis	31416	3	1	0	3.5755	3.3420	3.4510	3.7090	3.8080
aegis	31417	3	1	0	3.5063	3.2150	3.3640	3.6440	3.7750
aegis	31418	3	1	0	2.3623	0.4350	1.7360	3.0300	3.3750
aegis	31419	3	1	0	0.6183	0.0790	0.2040	0.8840	1.0210
aegis	31420	2	1	1	0.6981	0.6434	0.6647	0.7699	0.9970
aegis	31421	3	1	0	0.8870	0.7020	0.7550	1.0000	1.0430
aegis	31422	3	1	0	1.2693	0.3110	0.7550	1.8530	2.6530
aegis	31423	3	1	0	0.9956	0.2560	0.6320	1.2900	1.4210
aegis	31424	3	1	0	2.0501	1.8420	1.9340	2.1700	2.2700
aegis	31425	3	1	0	1.8464	1.3740	1.5040	2.0960	2.2180
aegis	31426	3	1	0	1.0454	0.9340	0.9900	1.1030	1.1350
aegis	31427	3	1	0	2.5109	2.3070	2.3890	2.6520	2.7660
aegis	31428	3	1	0	2.8837	2.6630	2.7700	3.0030	3.1080
aegis	31429	3	1	0	0.8301	0.7430	0.7780	0.8920	0.9310
aegis	31430	3	1	0	0.9218	0.7880	0.8480	1.0190	1.0940
aegis	31431	3	0	0	0.0378	0.0110	0.0150	0.0610	0.0820
aegis	31432	3	1	0	3.3930	3.1720	3.2590	3.5370	3.6580
aegis	31433	3	1	0	3.1675	2.8210	3.0430	3.2970	3.4040
aegis	31434	3	0	0	1.1152	0.9740	1.0460	1.1520	1.2490
aegis	31435	3	1	0	0.3728	0.2830	0.3250	0.4190	0.4660
aegis	31436	3	0	0	1.7255	1.5420	1.5990	1.7190	1.7240
aegis	31437	3	1	0	0.5766	0.0690	0.3390	0.7670	0.9370
aegis	31438	3	1	0	1.5675	0.7860	1.2130	1.9850	2.2820
aegis	31439	3	1	0	3.3643	3.2520	3.2980	3.4350	3.4790
aegis	31440	3	1	0	0.4733	0.2220	0.2820	0.6800	0.8290
